unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787287998375,1.45072234,59,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.610625029,1637.66626,0,,,0,2,471.599365,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998376,1.45132327,60,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.600999951,1663.89355,0,,,0,2,471.645905,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998376,1.45190322,61,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.579958022,1724.2627,0,,,0,2,471.6922,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998377,1.45240867,62,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.505374968,1978.72876,0,,,0,2,471.738617,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998377,1.45301843,63,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.609791994,1639.90344,0,,,0,2,471.785004,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998378,1.45361328,64,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.594833016,1681.14417,0,,,0,2,471.831421,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998379,1.45421648,65,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.603249967,1657.6875,0,,,0,2,471.877838,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998379,1.45481682,66,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.600374997,1665.62561,0,,,0,2,471.924255,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998380,1.45541084,67,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.593959033,1683.61792,0,,,0,2,471.970642,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998380,1.45591915,68,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.508332968,1967.21448,0,,,0,2,471.96524,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998381,1.45646143,69,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.542291999,1844.0249,0,,,0,2,472.010681,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998381,1.45700061,70,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.539165974,1854.71643,0,,,0,2,472.056549,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998382,1.45750594,71,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.50533402,1978.88916,0,,,0,2,472.102966,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998382,1.45800531,72,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.499291003,2002.84009,0,,,0,2,472.149384,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998383,1.45850933,73,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.504083991,1983.79639,0,,,0,2,472.195801,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998383,1.45900488,74,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.495499998,2018.16357,0,,,0,2,472.242188,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998384,1.45950723,75,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.502375007,1990.54492,0,,,0,2,472.288605,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998384,1.46000969,76,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.502499998,1990.0498,0,,,0,2,472.335022,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998385,1.46050739,77,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.497624964,2009.54541,0,,,0,2,472.381561,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998385,1.46111429,78,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.606915951,1647.67456,0,,,0,2,472.427826,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998386,1.46161234,79,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.498124987,2007.52832,0,,,0,2,472.474243,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998386,1.46210265,80,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.490291983,2039.60095,0,,,0,2,472.52066,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998387,1.46261179,81,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.509166956,1963.99231,0,,,0,2,472.567078,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998387,1.46310747,82,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.495582998,2017.82544,0,,,0,2,472.613495,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998388,1.46360254,83,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.495083004,2019.8634,0,,,0,2,472.659912,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998389,1.46421409,84,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.611584008,1635.09839,0,,,0,2,472.706024,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287998389,1.46480453,85,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.590457976,1693.60059,0,,,0,2,472.751801,590.759521,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
