unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787288248530,1.05526614,1,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1055.26611,0.94762826,0,,,1,1,457.422943,425.754517,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248745,1.27650058,2,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,221.234451,4.52009153,0,,,1,2,469.502533,605.630554,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248755,1.2880944,3,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,11.5938339,86.2527466,0,,,0,2,469.619141,605.536804,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248758,1.29147363,4,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,3.37916589,295.93103,0,,,0,2,469.620483,590.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248759,1.29237819,5,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.904583991,1105.48047,0,,,0,2,469.667389,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248761,1.29389215,6,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.51395798,660.520325,0,,,0,2,469.713379,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248762,1.29466295,7,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.770833015,1297.29785,0,,,0,2,469.759766,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248762,1.29535329,8,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.690292001,1448.66235,0,,,0,2,469.806183,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248763,1.29594481,9,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.591542006,1690.49707,0,,,0,2,469.852386,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248764,1.29741275,10,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.46791589,681.237915,0,,,0,2,469.898163,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288248766,1.29877532,11,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.36258399,733.899719,0,,,0,2,469.944031,594.870178,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
