unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,cam_pos_x_m,cam_pos_y_m,cam_pos_z_m,cam_dist_m,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787288203018,1.0622257,1,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1062.22571,0.941419542,0,,,1,1,457.318665,421.746674,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203238,1.28750563,2,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,225.279907,4.43892241,0,,,1,2,469.391083,601.622742,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203247,1.29897702,3,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,11.4714575,87.1728821,0,,,0,2,469.459747,605.528992,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203251,1.30228579,4,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,3.30879188,302.225098,0,,,0,2,469.522858,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203253,1.30493307,5,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,2.64720798,377.75647,0,,,0,2,469.55957,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203254,1.30573583,6,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.802833974,1245.58752,0,,,0,2,469.605957,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203255,1.30650926,7,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.773333013,1293.104,0,,,0,2,469.652496,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203256,1.30722392,8,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.71470803,1399.17285,0,,,0,2,469.698792,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203256,1.308025,9,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.80112499,1248.24463,0,,,0,2,469.744812,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203257,1.30869472,10,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.669666946,1493.27954,0,,,0,2,469.790894,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203259,1.31082726,11,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,2.13250017,468.933167,0,,,0,2,469.837097,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203261,1.31230819,12,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.48095798,675.238586,0,,,0,2,469.883514,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203262,1.31349838,13,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,1.19020891,840.188599,0,,,0,2,469.929504,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787288203263,1.31420147,14,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.400000006,0,0,0,1,,,,,0.703040957,1422.39221,0,,,0,2,469.975922,594.862366,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
