unix_ms,unity_time_s,frame_idx,condition,target_name,status,status_info,success_tracked,success_extended,pos_x_m,pos_y_m,pos_z_m,quat_x,quat_y,quat_z,quat_w,gt_pos_x_m,gt_pos_y_m,gt_pos_z_m,gt_quat_x,gt_quat_y,gt_quat_z,gt_quat_w,trans_err_cm,rot_err_deg,jitter_cm,jitter_deg,frame_dt_ms,fps,state_update_ms,registration_ms,e2e_since_vuforia_ms,dropped_this_frame,dropped_frames_total,unity_alloc_mb,gfx_driver_mb,graphics_memory_mb,tracking_optimization,motion_hint,tracking_mode,world_center_mode
1787287262108,2.07121825,426,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.43874991,695.047791,0,,0,0,2,465.215973,594.263428,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262116,2.40134335,427,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,330.125122,3.02915454,0,,330.125092,1,3,459.823425,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262120,2.40849185,428,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,7.14837503,139.891937,7.14850426,,337.27359,0,3,459.759796,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262122,2.4108026,429,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,2.31075001,432.759918,2.31075287,,339.584351,0,3,459.330566,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262123,2.41191959,430,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.11708391,895.187866,1.11699104,,340.701355,0,3,459.346619,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262125,2.41302252,431,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.10287499,906.721069,1.10292435,,341.80426,0,3,459.374725,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262126,2.41408873,432,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.06616592,937.940247,1.06620789,,342.870483,0,3,459.383453,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262127,2.41511655,433,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.02795911,972.801392,1.02782249,,343.898285,0,3,459.360596,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262128,2.41608739,434,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.970749974,1030.13135,0.970840454,,344.869141,0,3,459.407013,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262128,2.41698456,435,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.897207975,1114.56873,0.897169113,,345.766296,0,3,459.454285,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262130,2.41878033,436,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.79579198,556.857361,1.79576874,,347.562073,0,3,459.500854,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262132,2.42008424,437,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.30395806,766.895874,1.30391121,,348.865997,0,3,459.546631,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262133,2.4212234,438,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.13916695,877.834412,1.13916397,,350.005157,0,3,459.592865,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262133,2.42198086,439,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.757332981,1320.4231,0.757455826,,350.762604,0,3,459.63916,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262134,2.42280602,440,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.82524997,1211.75403,0.825166702,,351.587769,0,3,459.686462,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262135,2.42358518,441,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.779042006,1283.62781,0.779151917,,352.366913,0,3,459.713837,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262136,2.42440057,442,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.815582991,1226.11682,0.815391541,,353.182312,0,3,459.700195,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262137,2.42520189,443,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.80112499,1248.24463,0.801324844,,353.983643,0,3,459.747375,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262138,2.4261198,444,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.918124974,1089.17639,0.91791153,,354.90155,0,3,459.794159,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262138,2.42687464,445,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.754666984,1325.08777,0.754833221,,355.656372,0,3,459.840912,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262139,2.42758107,446,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.706541002,1415.34607,0.70643425,,356.362823,0,3,459.888214,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262140,2.42840433,447,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.823166966,1214.82031,0.823259354,,357.186066,0,3,459.935516,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262141,2.42919183,448,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.787416995,1269.9751,0.787496567,,357.973572,0,3,459.982788,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262141,2.42998338,449,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.791583002,1263.29138,0.791549683,,358.765137,0,3,460.03009,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262142,2.43078446,450,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.801208019,1248.11536,0.801086426,,359.566223,0,3,460.077362,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262143,2.43180227,451,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.01775002,982.55957,1.01780891,,360.584015,0,3,460.125824,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262144,2.43258882,452,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.786625028,1271.25378,0.786542892,,361.370575,0,3,460.108002,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262145,2.43338513,453,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.796208978,1255.95166,0.796318054,,362.16687,0,3,460.116486,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262146,2.43408561,454,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700541019,1427.46814,0.700473785,,362.867371,0,3,460.121002,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262146,2.43498063,455,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.894999981,1117.31848,0.895023346,,363.76239,0,3,460.167938,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262147,2.43578672,456,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.806042016,1240.63013,0.806093216,,364.568481,0,3,460.214691,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262148,2.43648481,457,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.698041975,1432.57861,0.6980896,,365.266571,0,3,460.261993,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262149,2.43729162,458,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.80695802,1239.2218,0.806808472,,366.073364,0,3,460.309296,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262150,2.43810296,459,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.811374962,1232.47571,0.811338425,,366.884705,0,3,460.356567,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262150,2.43888235,460,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.779416978,1283.01025,0.779390335,,367.664093,0,3,460.40387,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262151,2.43969107,461,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.808582962,1236.73145,0.80871582,,368.472809,0,3,460.451172,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262152,2.44054246,462,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.851333022,1174.62842,0.851392746,,369.324219,0,3,460.498444,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262153,2.44128728,463,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.745000005,1342.28186,0.744819641,,370.069031,0,3,460.538971,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262153,2.44199824,464,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.710833967,1406.79822,0.710964203,,370.779999,0,3,460.53775,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262154,2.44274306,465,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.744750023,1342.73242,0.744819641,,371.524811,0,3,460.545044,599.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262155,2.44348741,466,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.744540989,1343.10938,0.744342804,,372.269165,0,3,460.590363,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262156,2.44429111,467,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.803624988,1244.36157,0.80370903,,373.072876,0,3,460.637604,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262156,2.44498014,468,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.689083993,1451.2019,0.689029694,,373.761902,0,3,460.684753,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262157,2.44578886,469,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.808749974,1236.47607,0.80871582,,374.570618,0,3,460.731232,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262158,2.44659567,470,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.806665957,1239.67053,0.806808472,,375.377411,0,3,460.766632,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262159,2.44737864,471,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.783000052,1277.13916,0.782966614,,376.16037,0,3,460.813965,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262160,2.44818664,472,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.80804199,1237.55945,0.808000565,,376.968384,0,3,460.861267,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262160,2.44888401,473,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.697417021,1433.8623,0.697374344,,377.665771,0,3,460.908569,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262161,2.4496901,474,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.806000054,1240.6947,0.806093216,,378.471863,0,3,460.955872,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262162,2.45051765,475,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.827457964,1208.52063,0.827550888,,379.299408,0,3,461.003143,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262163,2.45128632,476,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.768832982,1300.67261,0.768661499,,380.068054,0,3,461.049927,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262164,2.45210385,477,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.817375004,1223.42859,0.817537308,,380.88559,0,3,461.09668,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262164,2.45289135,478,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.787624955,1269.63977,0.787496567,,381.673096,0,3,461.143982,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262165,2.45358729,479,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.695874989,1437.03979,0.695943832,,382.369049,0,3,461.191284,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262166,2.45438671,480,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.799458981,1250.84595,0.799417496,,383.168457,0,3,461.238586,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262167,2.45539927,481,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,1.01266599,987.492371,1.01256371,,384.18103,0,3,461.287018,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262168,2.45628428,482,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.88499999,1129.94348,0.885009766,,385.06604,0,3,461.333313,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262168,2.45698309,483,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.698750019,1431.12695,0.698804855,,385.764832,0,3,461.380615,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262169,2.45779181,484,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.808791995,1236.41187,0.80871582,,386.573547,0,3,461.427917,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262170,2.45858765,485,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.795708001,1256.74243,0.795841217,,387.369385,0,3,461.47522,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262171,2.45938826,486,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.800541997,1249.15369,0.800609589,,388.170013,0,3,461.521973,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262172,2.46006513,487,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.676958025,1477.19653,0.676870346,,388.846863,0,3,461.568756,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262172,2.46078706,488,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.721917033,1385.20081,0.721931458,,389.568817,0,3,461.616028,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262173,2.46158838,489,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.801416993,1247.78992,0.801324844,,390.370117,0,3,461.663361,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262174,2.46230173,490,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.713333011,1401.86975,0.713348389,,391.083466,0,3,461.710632,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262175,2.46308231,491,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.780499995,1281.22998,0.780582428,,391.864075,0,3,461.757935,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262175,2.46377969,492,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.69749999,1433.69177,0.697374344,,392.561432,0,3,461.805237,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262176,2.46447897,493,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.699124992,1430.35938,0.699281693,,393.260712,0,3,461.852539,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262177,2.46517277,494,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.693749964,1441.44153,0.693798065,,393.954529,0,3,461.899841,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262177,2.46587682,495,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704207957,1420.03503,0.704050064,,394.658569,0,3,461.947144,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262178,2.46658182,496,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704958975,1418.52222,0.705003738,,395.363556,0,3,461.994446,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262179,2.46738458,497,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.80270797,1245.78308,0.802755356,,396.166321,0,3,462.041595,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262180,2.46813726,498,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.752832949,1328.31592,0.752687454,,396.919006,0,3,462.088501,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262180,2.46888566,499,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.748250008,1336.45178,0.74839592,,397.667419,0,3,462.135284,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262181,2.46957541,500,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.689750016,1449.80066,0.689744949,,398.357147,0,3,462.182587,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262182,2.47028017,501,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704833984,1418.7738,0.70476532,,399.06192,0,3,462.229889,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262182,2.47098064,502,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.700415969,1427.72302,0.700473785,,399.76239,0,3,462.277161,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262183,2.4716785,503,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.697834015,1433.00549,0.697851181,,400.460236,0,3,462.324463,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262184,2.47240305,504,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.724665999,1379.94604,0.724554062,,401.184784,0,3,462.371796,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262185,2.47318006,505,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.776916981,1287.13879,0.777006149,,401.961792,0,3,462.419067,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262185,2.4738791,506,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.699000001,1430.61511,0.699043274,,402.660858,0,3,462.46637,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262186,2.47458339,507,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.704249978,1419.95032,0.704288483,,403.365143,0,3,462.513672,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262187,2.47528148,508,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.698167026,1432.32202,0.6980896,,404.063232,0,3,462.508301,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262187,2.47600627,509,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.724875033,1379.54822,0.72479248,,404.788025,0,3,462.554474,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262188,2.47668481,510,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.678541005,1473.75024,0.678539276,,405.466553,0,3,462.546143,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262189,2.4776814,511,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.996625066,1003.38635,0.996589661,,406.463135,0,3,462.594574,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262190,2.47838569,512,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.70420897,1420.03308,0.704288483,,407.167419,0,3,462.641876,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262191,2.47907734,513,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.691582978,1445.95813,0.691652298,,407.8591,0,3,462.634552,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262191,2.47978258,514,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.705375016,1417.68567,0.705242157,,408.564331,0,3,462.680389,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262192,2.48047686,515,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.694166958,1440.57556,0.694274902,,409.258606,0,3,462.727692,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262193,2.48128653,516,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.809583008,1235.20386,0.809669495,,410.068268,0,3,462.774994,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262193,2.48198199,517,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.695582986,1437.64294,0.695466995,,410.763733,0,3,462.822266,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262194,2.4828012,518,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.819167018,1220.75232,0.819206238,,411.582947,0,3,462.869568,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
1787287262195,2.48347855,519,rear_visible_static,iPhone16ProMax,NO_POSE,NOT_OBSERVED,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,0.677375019,1476.28711,0.677347183,,412.260284,0,3,462.91687,595.435303,38338,DEFAULT,ADAPTIVE,CAR,DEVICE
